UserId,ItemId
101,3229 2514 3176 2855 975 2885 948 968 1619 1755 92 53 2324 2959 2206 1811 2667 1947 505 1401 313 465 2940 2732 430 1218 1407 1575 697 446 485 296 1290 1656 1735 2149 275 838 398 1861 1925 691 2034 2828 1260 749 2127 489 745 1573 
102,2470 2111 2182 2350 2320 1984 2537 964 2810 2726 2652 1804 1239 2875 2937 1213 1268 1200 288 2649 1185 100 1784 115 3059 2885 2163 803 868 454 1558 1941 1770 2805 1106 241 553 2464 1137 275 2688 1386 229 1659 1715 2380 2217 865 2976 497 
103,685 307 2111 294 932 1922 2350 2638 1034 526 545 958 2885 2470 302 2095 2361 2365 3010 971 2724 1697 2167 3236 333 1920 1001 1417 1575 697 2351 1195 2962 2312 259 328 2844 1386 1212 3247 3084 2652 1708 272 2850 2823 1377 3118 969 1568 
104,2932 1872 491 280 385 2958 2710 1784 2133 588 2350 644 2006 3049 2232 2464 18 100 1864 2070 2320 2888 1259 2885 2553 1443 814 1651 2704 1147 698 147 1567 2470 234 2862 2055 2198 1196 454 2750 2551 2944 115 2026 2726 840 1737 1956 3129 
105,2320 3236 1245 2470 2885 2012 1770 1784 1060 1956 517 2350 2541 1357 2398 1102 465 1443 491 1386 1567 296 609 1941 302 100 2022 3130 2359 338 1290 2810 1800 1486 1579 870 2464 770 2361 2472 3049 814 957 3022 2726 3229 1200 3189 521 2650 
106,2664 842 277 1034 1931 2127 2115 457 471 1673 231 1424 1942 372 1573 1575 714 1307 3037 1156 2855 1857 655 167 3068 296 72 1295 1325 2483 706 3186 1828 1324 1923 545 2921 2757 589 938 217 3087 1781 1871 2339 3206 170 1197 505 2099 
107,1575 1156 865 2460 1474 1226 358 938 2474 2298 1422 59 1977 1938 2193 2555 1861 1421 1686 2385 876 1057 1868 2552 1197 426 275 2661 2392 637 2351 2117 2299 1295 553 2537 1576 3041 155 2893 3205 719 1343 1784 3031 2470 1770 2320 167 2865 
108,2350 2428 2111 2875 1714 2726 1973 2649 964 603 2937 2470 1239 2933 2320 3014 115 1289 868 100 1990 532 2652 346 803 1864 2488 3059 1292 3052 1784 2696 1941 192 2963 2802 2055 2308 1770 3241 381 2551 1748 1117 523 2883 1254 1200 497 2147 
109,954 2866 856 231 1015 1474 1896 2977 905 1575 2631 2546 2811 2113 1686 335 2089 2474 2129 2305 2887 2889 1325 1224 2262 2431 714 458 3241 1895 2196 655 2193 2413 1268 1054 91 319 1299 505 358 243 2297 1317 2392 3150 1861 1005 2115 2970 
110,1196 950 1185 702 2232 698 1125 840 1954 273 1866 1755 2523 1079 275 1155 3114 412 1127 150 147 656 719 2956 2885 1455 1681 802 2162 865 329 2537 2541 2144 3123 923 2320 1575 1774 2463 1804 2206 2810 750 3237 3178 2022 1167 830 489 
111,2144 639 333 2190 2940 1889 1336 134 2623 750 2772 999 3013 1507 2549 1677 329 1662 2125 2039 1198 3229 3026 3178 1218 1247 3078 2031 2018 1072 2622 2536 2514 1949 1152 2269 427 898 586 2464 2724 2805 749 3189 1268 3032 2106 2403 3193 1575 
112,750 1348 1465 702 3178 2885 2470 2350 1336 2940 333 2464 2022 2537 2351 2144 1386 2039 1715 1198 2190 525 1662 2403 2111 2810 329 964 2312 1185 1197 412 2652 465 2320 1046 1195 1314 1861 2937 1023 2541 1941 1575 1506 1586 3130 65 1268 3229 
113,1474 1575 275 865 637 1868 719 706 2474 505 2537 1681 1755 1020 1784 1185 2117 2455 231 1861 3142 1455 2320 845 1200 1325 2339 2726 2977 465 147 2193 2885 2115 1648 3031 2470 698 676 1770 830 2525 2568 655 2283 1268 3220 976 714 2946 
114,505 1088 1575 1200 1268 1002 613 954 676 454 1325 783 1770 856 2537 2398 231 1896 2976 1195 471 2350 714 2885 2551 1964 751 1755 346 335 1861 938 486 1784 334 1715 1614 1567 2055 2113 292 3052 964 1203 1015 2006 2470 465 988 48 
115,2937 2537 1185 1861 1474 2862 1575 719 2652 1117 2428 1106 1200 865 1268 2688 275 505 2470 1868 1289 637 2726 2350 2933 2802 2217 1195 423 2957 319 1681 2966 231 2885 553 3220 2971 2963 1455 2875 532 692 2499 501 676 91 1240 1088 1002 
116,954 3210 856 2957 987 1224 1575 91 2811 2316 905 1054 2930 990 1002 2887 2362 2113 2351 231 2885 2413 2392 676 2474 2652 938 1896 2306 1317 119 1154 1518 1015 1861 2164 2193 2959 3091 458 1474 1197 710 3241 2977 825 1755 1686 479 2431 
117,1200 115 2652 1784 497 2537 280 1770 964 2726 2470 465 1973 346 2320 1567 2937 2350 454 719 865 48 1040 2932 2986 2551 2885 1868 1575 275 1292 229 2464 783 1239 2384 2883 2696 3014 2478 2387 1936 1398 2111 3052 868 2022 1602 2398 2055 
118,1575 471 1307 1295 457 167 1156 2652 706 505 1750 1197 655 842 1871 277 938 1034 2428 2757 1857 2855 170 231 1614 856 3206 2115 2299 865 2455 2127 1200 1942 2173 3142 2006 3186 443 331 1868 2726 2664 465 837 1195 2163 2275 1602 1673 
119,2812 651 1055 1912 734 3150 1568 2962 2931 856 2638 2291 1573 2182 1575 905 582 2499 826 1362 755 2417 1828 3134 544 1861 2193 677 2498 3189 3 1474 2217 1029 2700 1213 1873 271 776 1702 1130 1753 2901 253 2742 243 2811 2225 1377 2810 
120,954 3210 938 987 2196 1129 1896 1268 856 1336 1895 1015 1575 1154 2841 2316 2406 231 91 2431 335 1405 2164 905 2631 1686 1325 1964 2930 1470 2464 1755 714 119 2193 1002 2977 655 1224 2115 876 2887 2811 1531 2546 2474 2885 1317 358 3221 
121,1853 1130 242 2521 327 217 1680 2155 39 842 2638 443 3023 1242 369 706 1195 910 571 808 631 3223 2498 2291 3186 13 2522 3207 825 1119 958 1533 602 1001 3077 1871 628 263 3068 1115 593 919 2350 2879 1568 2913 2307 316 1006 1158 
122,13 1001 571 1195 847 2638 1298 1556 1521 1154 971 2259 1720 334 505 294 1130 486 1575 3008 1988 2521 35 307 751 919 2685 490 2350 1002 2627 1209 1182 240 1614 1802 2297 1861 328 475 1896 2741 319 346 471 964 1185 2810 2470 2661 
123,2144 1511 2940 2125 2464 1956 2497 3229 639 600 1193 551 1448 2013 3178 2463 2106 1507 2975 1949 2180 333 1255 3202 898 2024 1637 1023 1336 2567 1506 1665 1241 1662 859 3209 1348 2944 1459 1832 3015 1786 2269 2547 2986 329 2696 750 770 1889 
124,954 856 938 1575 1896 1268 505 2977 231 2297 1861 751 1002 3142 1325 825 714 335 2811 3241 2113 2115 2089 2970 1154 836 1054 1317 2217 1474 2887 655 734 1415 1015 1964 676 1405 2651 706 1975 613 905 1224 2385 2885 465 2431 91 2959 
125,2470 307 2885 1922 1386 2111 2351 2350 2182 2724 1656 1213 2320 465 259 294 3209 485 2022 1941 2537 2651 1268 1575 2464 2652 2312 2810 490 964 697 2299 1861 266 1770 2805 1034 2380 2855 553 1348 2726 1558 1956 1659 545 1197 3189 333 1804 
126,1268 2499 2217 2182 454 2976 751 423 2810 1213 2885 1861 651 2705 964 2651 1088 2696 1152 2986 734 1474 2551 2398 2726 505 2595 448 1195 490 2470 1200 2055 2044 905 3237 48 2072 2977 115 2262 1784 2385 1770 954 465 1520 1575 2113 2309 
127,2940 968 2039 485 1689 1260 3032 2747 2706 3229 749 333 2312 697 84 1397 1429 2823 1589 2536 2464 689 1230 299 2239 2190 1218 2547 770 2018 1336 2031 2814 307 1134 1314 1348 2827 1861 248 3026 2885 1619 2013 1366 639 2979 2497 2619 1693 
128,2179 1956 702 2435 1465 1386 1922 2039 2064 1348 1197 277 770 77 187 1942 698 2222 1013 2127 517 1185 3078 176 2347 2464 750 1875 2541 3178 1193 2024 3032 1693 2724 457 2403 2482 1539 1923 2171 596 2885 157 3022 1470 3209 2022 225 266 
129,1941 163 2810 553 2385 1549 1861 677 590 1362 1048 64 1055 1152 1957 1268 2805 1008 1213 964 1558 1444 405 1984 1613 2217 2809 712 1684 1034 1041 829 2565 1951 598 525 1377 595 2380 2111 2119 1770 2862 2470 98 2983 307 2696 1740 3189 
130,938 2022 2885 1575 465 2652 231 1386 1197 2115 2602 954 1195 2350 1200 706 2537 2351 1031 2541 3241 2339 655 2470 856 2320 1224 2312 2464 1317 945 2726 505 637 1770 1156 100 2754 1106 2977 1896 1325 865 1868 1812 719 1474 2902 2431 988 
131,2320 2470 1386 1023 1956 2022 1575 2464 1348 2885 1770 333 1475 2111 1200 465 2541 517 767 865 1193 2537 2726 702 1804 3078 2193 266 2312 945 2652 3189 1268 2182 2940 2350 2351 2024 1784 166 2179 1612 756 3148 3236 553 1197 1078 677 100 
132,1051 904 2833 275 1575 2537 1092 1648 1721 3102 2202 2312 1377 1455 3033 1200 2470 2422 1734 333 3031 2652 719 865 2228 799 2299 894 1993 2114 1770 2111 1868 2380 2464 2024 1231 1030 1621 637 95 1673 712 2514 465 981 2790 2944 1743 1761 
133,2144 2190 3178 329 2039 1198 1053 1662 412 518 1677 273 2549 3032 1637 1889 1793 1185 3078 2403 750 1351 2536 333 1616 1336 3071 1949 1756 1506 1586 427 2514 2180 1693 275 2940 1734 2645 3026 968 3110 2928 2084 2841 2005 2024 473 898 3127 
134,1060 2885 2320 3236 1245 517 1386 100 1102 2470 1443 2012 1357 814 465 48 2541 2726 1567 1956 2986 1800 2472 1784 1239 2976 609 2696 2022 1770 3073 2464 2551 454 1290 2398 2883 2055 2350 1983 1200 3129 987 380 1498 2044 2750 491 3130 2595 
135,2913 1745 2483 1295 1197 669 3206 1603 524 167 938 1034 2757 1324 808 1986 1156 479 1931 3068 1031 363 631 2563 1736 1184 2807 628 1858 1305 2299 2185 2208 1857 1573 2997 2101 2664 1901 644 2276 3205 1046 1942 2899 331 2855 165 124 361 
136,1348 1386 945 1465 1722 2022 2179 702 2885 607 1106 2351 2688 1498 2024 2122 1956 596 2754 1643 3148 1868 697 2770 988 275 2312 2537 521 1122 1875 427 719 2726 100 465 2464 3176 2320 2470 865 470 2108 1013 517 1197 505 2964 501 2652 
137,1548 331 1194 162 307 422 1430 1046 4 863 2757 3158 1260 1031 2138 2899 2885 924 2328 1589 2841 425 745 128 2276 1656 485 1689 1290 2022 2456 697 672 1281 2351 296 1302 470 2645 84 259 1020 611 2702 2508 2119 14 167 173 1874 
138,479 168 2351 470 1197 2541 2616 945 517 1046 1071 2022 1737 1106 1818 2885 1560 702 2393 1498 1736 1371 2964 266 2405 2754 2343 852 596 1237 515 255 3091 1386 14 987 2179 1643 2081 814 251 2311 2835 1879 272 1031 1722 1396 2726 1060 
139,2437 1575 273 2833 1352 1734 656 573 876 1185 862 865 1497 1984 3041 976 2953 1951 1383 275 231 2805 1059 2128 2537 92 1079 86 1604 2837 1892 1874 2380 3139 1861 1407 1507 1048 621 1766 1116 2193 3009 2030 1474 3106 1681 50 3231 1868 
140,842 443 471 3186 1195 1575 2521 372 1871 706 1349 1295 598 1119 1200 170 1156 1130 2902 2075 1365 1048 637 837 1812 2142 2455 2537 335 1941 1034 865 231 2810 1307 1868 2291 2921 1197 2638 1828 593 505 1325 1031 2115 2006 441 3063 1770 
141,1348 2956 1411 1832 3178 1889 2940 273 702 1506 2144 329 1185 1197 2773 2039 1314 1465 812 1336 1575 2180 3013 2464 412 1949 2514 3101 2403 496 2529 1956 1410 1034 518 479 2541 1786 1341 1023 231 2570 2786 3032 2549 417 2100 2312 1662 987 
142,1194 422 1020 331 1281 2022 845 2351 644 1800 1443 2885 2750 1857 1430 2855 957 465 128 2645 863 2541 197 2888 3158 2757 1386 706 3181 2464 2173 609 2537 491 745 2088 1063 296 697 1812 2940 122 737 425 2384 1942 2138 1517 3209 2956 
143,115 1973 2350 964 2111 2320 48 2308 2883 2488 497 3014 2470 2810 346 2976 1941 2055 100 1784 3064 1964 2472 1268 2937 292 2875 2726 2696 2325 2551 2652 1567 3052 1770 1239 2585 2986 2933 2080 2428 532 2163 2649 1200 3257 1714 3059 1254 2147 
144,938 1194 682 845 2841 1474 3158 954 122 422 1281 1063 3142 2086 2173 1159 2977 1020 2351 2022 1269 1386 2885 331 706 465 2262 2726 655 1462 1956 128 697 1339 1575 2811 517 856 243 91 1902 231 1443 2474 1529 3078 1755 987 863 2431 
145,987 91 225 1087 673 1336 119 2413 3241 2930 602 702 1129 1268 1975 1686 938 954 2217 1465 3210 1470 1405 231 2541 998 3194 1045 2406 2182 2866 288 131 553 2934 2810 2754 1896 1797 405 876 2652 1137 1088 1964 3167 1575 1474 1348 238 
146,2157 144 2295 2164 1200 2537 811 465 538 82 147 1474 905 865 2474 2022 2159 1443 3150 1800 609 2811 2885 3092 1268 637 2583 514 856 3181 1755 2726 3162 961 515 1868 2384 829 1928 358 965 2750 552 1784 719 2398 2652 2362 1575 2464 
147,2299 2602 2885 275 465 2022 1307 706 865 491 1455 938 2464 1443 1575 697 719 2351 1673 3209 385 698 1034 2855 2537 644 1386 2483 147 3078 517 3181 1573 1868 1474 1193 1295 3142 1681 1784 609 1156 331 2320 1770 1200 277 117 2455 2946 
148,856 2522 954 2563 1575 1082 2264 1399 2786 2914 94 2696 3092 2196 2767 231 170 1966 1585 940 1129 2952 1044 2811 2532 277 987 1272 2464 1197 1731 443 2316 546 337 2019 2395 1156 361 1468 2885 2159 1896 1193 905 1034 876 1200 1069 958 
149,1575 1846 839 706 1702 3142 2075 1212 471 328 1307 545 2455 2651 1978 505 2173 1613 1014 2638 490 2350 1156 3186 1853 2853 2470 276 2522 1861 1195 1871 2113 2977 2299 2521 2865 1200 2339 1533 971 465 167 443 1770 331 1034 294 1720 1048 
150,1185 865 1575 2464 2537 275 2039 1681 2805 147 719 333 3178 2940 465 2320 698 2380 3078 2312 2470 1784 3032 712 2022 1868 2144 964 1386 1949 1268 2885 1755 702 412 1474 2726 553 98 1455 1348 1200 2193 1804 1941 1193 2652 1048 2549 1558 
151,981 294 465 1575 2885 2661 865 1770 275 712 637 2537 332 719 2022 3040 1868 975 2971 783 1195 3181 847 1684 2299 1812 2464 1200 515 2380 443 1353 1132 35 490 1795 2320 2855 609 167 1861 1156 2845 1443 1034 384 2295 1268 1715 2805 
152,856 954 2811 905 1797 549 1044 725 1650 2959 2362 1935 2316 2431 91 2817 3214 2887 1212 710 315 751 2977 2113 140 2478 2708 458 1975 2333 2535 2855 2011 199 940 1896 2665 3169 2330 1129 1551 358 2262 505 1709 1669 1012 1504 938 3042 
153,1720 1575 13 505 1861 2869 2970 2014 486 1614 1766 2663 1613 585 919 1298 471 2809 1001 3186 3079 2893 751 874 167 454 2385 2615 1236 2675 3221 3106 847 2685 334 3200 1130 461 1520 1005 441 2282 490 3220 1152 1014 3161 2537 2865 384 
154,1418 1132 2971 1056 2661 637 1113 426 1338 443 1635 3092 1585 3162 1378 538 1444 3124 2862 1399 1106 2044 371 665 1868 2525 965 783 2751 1050 1795 2688 2449 2295 3040 982 490 1200 1259 228 1575 3031 3053 865 1938 1262 1421 1711 1353 2363 
155,412 1677 1835 457 1744 2403 979 3178 88 2855 1875 2622 3071 2514 750 999 702 2221 2770 767 1923 1386 2536 3109 2831 1424 2034 1417 918 1336 1034 2805 2022 465 770 1198 2127 2320 596 871 2039 1348 2458 2415 427 2108 385 3026 1991 2339 
156,294 1470 266 2470 987 525 2259 1386 2431 2850 2885 1575 1922 1268 566 1697 2320 431 788 490 1475 302 1195 1770 677 3241 405 2824 2385 981 1197 1861 938 2350 692 712 2855 465 1558 2380 1122 1034 1348 505 1941 1612 954 2957 1549 829 
157,2350 1941 2111 2810 2470 475 2805 2958 2320 712 266 3189 1770 553 1268 163 2741 964 1048 2380 1362 1213 2193 98 1237 1575 1034 525 1804 1558 405 0 1861 2885 1377 2182 545 2651 2385 1984 3089 294 748 2638 677 1549 1957 2217 2299 307 
158,59 702 865 1956 2541 2602 517 1575 266 812 938 2464 275 2320 2312 3078 1474 1681 2754 333 465 1922 2537 1185 2022 2845 1443 273 1348 2171 3209 2885 945 505 100 2726 454 2179 1241 748 362 1197 1156 231 2514 2351 719 3041 1812 3178 
159,856 836 2887 954 1896 751 2113 2811 1002 319 938 539 1518 2297 990 676 2977 155 505 905 1154 91 825 1054 2779 1575 2089 1861 2431 1415 1474 1596 571 1117 119 3241 2648 1975 2970 25 335 2550 2930 2164 1129 1299 231 1317 2546 3167 
160,497 1651 2488 2308 1973 3014 423 2937 2986 2933 2387 2044 2696 115 292 1695 2976 1398 1040 2163 48 1964 454 1864 2945 2585 1446 2428 2705 523 2338 3064 2325 2551 2883 1306 2545 2507 2227 346 2544 2595 2055 2932 610 1239 2147 448 1088 1238 
161,1055 677 1377 266 1941 2470 2724 2850 553 2111 431 3236 2810 1922 1362 3189 2565 1529 163 2958 307 1387 545 2350 2193 1475 1613 1268 760 1712 1770 1241 1957 525 2638 1152 270 2734 2320 827 294 276 2763 302 981 2885 405 3089 1852 1213 
162,1784 2472 783 2790 2696 3049 1567 2006 3068 765 385 2455 644 1156 2044 1171 706 454 1295 346 361 2551 296 1443 443 1200 1967 48 115 865 1324 964 1307 2325 363 2986 465 672 167 1290 3079 2208 471 1365 116 663 2066 1648 2521 1770 
163,1195 2350 706 13 2977 471 505 2885 2173 1720 2521 486 2455 847 1001 2879 2652 334 1130 443 1575 490 571 1846 593 2470 3241 2522 1614 170 988 2902 1242 919 465 2022 3142 3186 3223 2351 1386 423 2006 1119 2537 1680 2307 1770 454 1871 
164,2805 712 545 1242 2380 1349 1781 588 2879 2350 2921 1115 1575 1806 3115 1853 231 1533 1452 1852 39 2952 3088 1941 3189 842 170 401 2651 2307 335 655 439 559 2193 2006 1621 1130 1289 1272 1268 2173 1048 150 2902 830 0 2958 593 1558 
165,2470 2726 2885 2652 2320 2937 2022 2350 1386 2111 2182 465 1197 1268 100 964 2351 1239 2875 2537 1200 2217 803 1213 2649 1714 2651 517 2428 868 1106 423 2810 3241 1784 865 1348 938 2541 1956 1575 945 1558 1474 3059 553 2934 1770 1861 115 
166,2885 465 2470 2022 1575 1200 1268 2299 2537 2217 1156 1941 2810 938 1197 1770 2855 2652 2320 1034 865 2805 1861 1185 644 1295 719 2182 553 964 167 2464 1386 275 405 1573 1784 1195 2350 1804 1812 651 1213 1681 1455 98 2312 2351 231 1736 
167,319 1154 3194 2930 954 1054 2887 1861 1896 119 2297 1002 2959 1268 825 1895 3210 602 91 676 938 2957 2889 987 856 1575 25 2977 2431 1975 2866 553 2550 1964 2129 2406 1005 1299 405 2193 1317 539 1855 1383 1129 751 2217 2810 2113 677 
168,1575 1861 1941 553 1034 938 2217 3150 954 64 2810 677 1268 358 405 2805 1156 2385 98 2959 231 651 2470 876 1154 2196 1474 1975 2483 163 856 2299 964 1197 1417 2193 1048 734 2115 3210 1299 2431 958 2380 2129 1213 505 1054 2460 1383 
169,1575 231 1185 865 1681 275 719 2537 1917 505 588 1127 2805 147 698 1325 2555 1347 702 2464 372 3186 1812 358 167 1295 706 1268 1407 938 1351 1755 1197 1868 2928 2921 471 2902 2885 1156 465 92 2282 1405 1861 714 1497 3008 1307 117 
170,180 2152 2704 1621 1685 3187 2087 3226 416 2832 1911 1032 3217 1185 2833 2529 362 2555 592 1200 393 3220 358 1772 1987 3008 1542 2537 2652 209 719 865 1279 2039 1936 2421 28 2338 154 2470 490 1226 1459 1938 3060 2170 1575 1429 2298 1131 
171,2885 2652 2022 1386 2537 1197 1200 465 1195 2351 214 2541 2934 2470 2182 2940 1575 2855 1071 2320 3083 1770 2312 1868 865 1268 3241 938 975 479 2464 505 2434 272 2810 1812 232 2295 803 3209 651 1048 470 525 702 719 1558 1156 2750 2651 
172,46 1857 2022 938 780 2541 496 1135 1034 1956 3037 465 515 1386 1443 1307 1841 2066 924 644 957 814 1352 277 2750 2464 1410 1942 1800 2299 2351 1767 2885 18 3181 572 2807 1456 517 2636 1197 987 1732 2645 1295 361 296 2040 2343 2006 
173,1575 954 231 1224 3210 2193 3241 1474 938 1686 2866 2474 856 1268 2431 1154 2546 91 1896 2631 987 2129 458 2196 2305 2464 2115 2885 1861 319 2413 876 1386 2392 358 2652 1325 1470 2977 405 2811 1015 3150 553 335 505 2312 1317 714 1895 
174,1575 553 677 1268 2810 2193 2470 1861 1941 2182 1475 3189 1804 2320 2217 405 2350 2805 98 755 1770 266 2885 1213 2958 1558 1362 2380 2499 1137 294 2111 163 865 981 545 2651 231 1055 1474 2537 1549 3241 651 719 2474 876 1152 1185 1386 
175,2312 2537 1575 1046 945 2652 1197 2464 1715 1754 2845 2350 292 2470 1031 2937 1348 1321 2833 2111 1812 2351 2233 1106 1156 2770 1200 2514 1922 1860 525 2885 865 1195 1684 227 333 2022 2024 1386 1635 964 2695 1861 443 1898 886 1892 496 938 
176,938 2022 2885 702 1386 1197 465 2351 2841 517 2541 3078 2602 2855 1956 2464 59 1857 1307 2652 697 1348 117 1185 1295 331 1443 167 2312 457 1470 2537 1942 865 3209 2179 1922 1156 945 2039 1194 2320 1673 2726 2299 706 1465 1474 3178 1923 
177,545 401 1034 1115 2805 0 475 842 714 1575 181 3186 2902 706 231 98 1325 372 2350 981 1871 1349 1119 1365 2115 655 2339 1828 170 837 471 830 2521 2879 712 1730 1015 2990 1597 1130 443 958 402 3189 1361 960 1195 2007 1197 2638 
178,697 3229 307 1194 1847 331 2018 2031 1430 2940 1020 948 485 259 2086 465 988 84 1260 2844 745 422 2783 1195 490 2885 845 611 2359 863 2527 1281 2088 3158 2119 3159 2259 13 167 294 505 1861 2661 2537 128 1969 2011 1212 2592 847 
179,2537 3181 275 2351 2885 865 2940 1868 2845 358 1474 2022 428 1195 988 2030 719 538 2464 1575 637 2312 1684 1861 1715 2328 1106 1185 426 1656 1150 2645 968 1031 3031 965 496 1455 2652 2031 2295 1348 697 1812 465 505 515 1135 2971 2206 
180,2320 865 1956 1575 275 2351 2726 1770 1868 2537 2022 1474 1386 465 1200 2885 945 2541 2470 1923 2464 333 2312 697 517 1348 2602 2117 2611 2940 2946 1784 2024 2971 1241 3181 938 1193 3078 100 1443 1307 496 457 294 2299 783 988 1455 2463 
181,471 1853 593 1195 2937 571 2022 2498 3052 486 598 1521 1812 2333 1568 1846 706 2537 1861 465 346 842 2902 2350 919 294 734 1199 1069 12 1781 1720 2398 1915 3169 2661 525 2885 2853 1770 2855 2384 167 962 1452 13 2217 1130 439 1684 
182,2022 2537 2464 2885 719 1575 1795 1755 2206 712 505 496 1386 702 2351 465 384 676 2661 1868 2312 1268 2738 2845 231 2940 2380 2541 332 1812 865 3176 1125 2855 1866 1715 637 2339 1614 814 1195 234 968 1465 275 294 1353 1800 2455 2902 
183,2470 2885 2022 803 2350 1818 2937 2964 3209 1386 3059 1195 1714 1579 2652 100 2320 770 2537 470 292 2541 465 2171 2557 1770 1956 644 2464 338 706 1784 2875 2111 1200 1879 471 1060 2738 2398 2649 1577 423 2351 988 521 1130 1567 2012 2463 
184,2320 2464 2022 702 1386 2885 517 1060 100 2726 1956 2470 2541 2350 1348 1575 1722 865 2024 1185 255 1193 521 275 1939 1681 2537 465 2652 2875 1200 2312 1465 1784 1818 2171 2616 2179 166 719 2182 3100 596 698 3209 333 767 1268 2463 280 
185,2899 1573 457 167 842 471 1756 628 2291 1673 1034 2127 1295 1349 1424 1923 2997 749 3026 277 2299 2855 3186 1857 2075 723 2420 2805 1119 3037 110 2664 333 2142 2222 1307 1575 1942 2690 1860 706 372 2089 1130 295 505 2455 1693 821 865 
186,571 167 294 2350 1001 13 2022 1195 505 2885 1197 1558 1298 1046 1812 2824 2741 702 486 2661 307 2351 465 2111 1348 1715 1521 1861 1386 1720 938 479 2282 471 847 3041 748 1496 1034 2149 2259 2855 2645 35 964 1321 2470 423 1795 346 
187,1295 2075 706 1034 277 457 1156 199 1197 443 1307 2455 167 505 3206 2173 3186 3142 2127 2350 331 471 1575 842 2706 2299 2444 2385 1857 1349 170 2521 3182 1978 1871 905 1424 2470 1119 2651 1212 1292 1048 704 3037 1094 954 1613 545 856 
188,1868 2537 1455 719 496 865 637 2940 275 1113 2464 1399 1575 1200 2971 3229 1421 2974 1193 1474 756 3092 465 2312 3031 3199 1770 976 2547 676 2031 2885 2463 783 2122 1681 1268 2392 2476 1185 584 3181 3147 3187 1369 2022 2661 1949 2382 3040 
